0;0.0769307;0.153382;0.228879;0.30295;0.375135;0.444983;0.51206;0.575949;0.636251;0.69259;0.744617;0.792007;0.834464;0.871725;0.903557;0.929763;0.950178;0.964676;0.973167;0.975598;0.971953;0.962255;0.946565;0.92498;0.897635;0.8647;0.82638;0.782914;0.734573;0.681657;0.624496;0.563446;0.498887;0.431221;0.36087;0.288272;0.213879;0.138153;0.0615676;-0.0154015;-0.0922747;-0.168573;-0.243822;-0.317552;-0.389305;-0.458634;-0.525106;-0.588309;-0.647847;-0.703352;-0.754476;-0.800902;-0.84234;-0.878532;-0.909254;-0.934313;-0.953554;-0.966857;-0.974139;-0.975354;-0.970496;-0.959594;-0.942716;-0.919967;-0.891489;-0.85746;-0.818091;-0.773627;-0.724345;-0.670553;-0.612585;-0.550802;-0.485589;-0.417352;-0.346516;-0.273522;-0.198825;-0.12289;-0.0461891;0.0307992;0.107596;0.183722;0.258704;0.332076;0.403379;0.47217;0.538021;0.600522;0.659282;0.713937;0.764147;0.809597;0.850006;0.885121;0.914724;0.938631;0.956693;0.968797;0.974868;0.974868;0.968797;0.956693;0.938631;0.914724;0.885121;0.850006;0.809597;0.764147;0.713937;0.659282;0.600522;0.538021;0.47217;0.403379;0.332076;0.258704;0.183722;0.107596;0.0307992;-0.0461891;-0.12289;-0.198825;-0.273522;-0.346516;-0.417352;-0.485589;-0.550802;-0.612585;-0.670553;-0.724345;-0.773627;-0.818091;-0.85746;-0.891489;-0.919967;-0.942716;-0.959594;-0.970496;-0.975354;-0.974139;-0.966857;-0.953554;-0.934313;-0.909254;-0.878532;-0.84234;-0.800902;-0.754476;-0.703352;-0.647847;-0.588309;-0.525106;-0.458634;-0.389305;-0.317552;-0.243822;-0.168573;-0.0922747;-0.0154015;0.0615676;0.138153;0.213879;0.288272;0.36087;0.431221;0.498887;0.563446;0.624496;0.681657;0.734573;0.782914;0.82638;0.8647;0.897635;0.92498;0.946565;0.962255;0.971953;0.975598;0.973167;0.964676;0.950178;0.929763;0.903557;0.871725;0.834464;0.792007;0.744617;0.69259;0.636251;0.575949;0.51206;0.444983;0.375135;0.30295;0.228879;0.153382;0.0769307;0
0;0.0769209;0.153363;0.22885;0.302911;0.375087;0.444926;0.511995;0.575876;0.63617;0.692502;0.744522;0.791906;0.834358;0.871614;0.903442;0.929644;0.950057;0.964553;0.973043;0.975473;0.971829;0.962132;0.946444;0.924862;0.897521;0.86459;0.826275;0.782814;0.734479;0.68157;0.624416;0.563374;0.498823;0.431166;0.360824;0.288235;0.213851;0.138136;0.0615598;-0.0153995;-0.0922629;-0.168552;-0.243791;-0.317512;-0.389256;-0.458575;-0.525039;-0.588234;-0.647765;-0.703262;-0.75438;-0.800799;-0.842232;-0.87842;-0.909138;-0.934194;-0.953433;-0.966734;-0.974015;-0.97523;-0.970372;-0.959471;-0.942595;-0.91985;-0.891375;-0.85735;-0.817986;-0.773528;-0.724253;-0.670468;-0.612507;-0.550732;-0.485527;-0.417299;-0.346472;-0.273488;-0.1988;-0.122874;-0.0461833;0.0307952;0.107582;0.183699;0.258671;0.332033;0.403328;0.47211;0.537953;0.600445;0.659198;0.713846;0.764049;0.809494;0.849897;0.885008;0.914608;0.938512;0.956571;0.968674;0.974744;0.974744;0.968674;0.956571;0.938512;0.914608;0.885008;0.849897;0.809494;0.764049;0.713846;0.659198;0.600445;0.537953;0.47211;0.403328;0.332033;0.258671;0.183699;0.107582;0.0307952;-0.0461833;-0.122874;-0.1988;-0.273488;-0.346472;-0.417299;-0.485527;-0.550732;-0.612507;-0.670468;-0.724253;-0.773528;-0.817986;-0.85735;-0.891375;-0.91985;-0.942595;-0.959471;-0.970372;-0.97523;-0.974015;-0.966734;-0.953433;-0.934194;-0.909138;-0.87842;-0.842232;-0.800799;-0.75438;-0.703262;-0.647765;-0.588234;-0.525039;-0.458575;-0.389256;-0.317512;-0.243791;-0.168552;-0.0922629;-0.0153995;0.0615598;0.138136;0.213851;0.288235;0.360824;0.431166;0.498823;0.563374;0.624416;0.68157;0.734479;0.782814;0.826275;0.86459;0.897521;0.924862;0.946444;0.962132;0.971829;0.975473;0.973043;0.964553;0.950057;0.929644;0.903442;0.871614;0.834358;0.791906;0.744522;0.692502;0.63617;0.575876;0.511995;0.444926;0.375087;0.302911;0.22885;0.153363;0.0769209;0
0;0.0768919;0.153305;0.228763;0.302797;0.374945;0.444759;0.511802;0.575658;0.63593;0.692241;0.744242;0.791607;0.834043;0.871285;0.903101;0.929294;0.949699;0.96419;0.972676;0.975106;0.971462;0.96177;0.946087;0.924514;0.897182;0.864264;0.825964;0.782519;0.734202;0.681313;0.624181;0.563162;0.498635;0.431004;0.360688;0.288127;0.213771;0.138084;0.0615366;-0.0153937;-0.0922282;-0.168488;-0.243699;-0.317392;-0.389109;-0.458403;-0.524841;-0.588012;-0.647521;-0.702997;-0.754095;-0.800498;-0.841915;-0.878089;-0.908796;-0.933842;-0.953074;-0.96637;-0.973648;-0.974863;-0.970006;-0.95911;-0.94224;-0.919503;-0.89104;-0.857027;-0.817678;-0.773237;-0.72398;-0.670215;-0.612276;-0.550524;-0.485344;-0.417142;-0.346342;-0.273384;-0.198725;-0.122828;-0.0461658;0.0307836;0.107541;0.183629;0.258574;0.331908;0.403176;0.471932;0.53775;0.600219;0.65895;0.713577;0.763761;0.809189;0.849577;0.884675;0.914263;0.938158;0.956211;0.968309;0.974377;0.974377;0.968309;0.956211;0.938158;0.914263;0.884675;0.849577;0.809189;0.763761;0.713577;0.65895;0.600219;0.53775;0.471932;0.403176;0.331908;0.258574;0.183629;0.107541;0.0307836;-0.0461658;-0.122828;-0.198725;-0.273384;-0.346342;-0.417142;-0.485344;-0.550524;-0.612276;-0.670215;-0.72398;-0.773237;-0.817678;-0.857027;-0.89104;-0.919503;-0.94224;-0.95911;-0.970006;-0.974863;-0.973648;-0.96637;-0.953074;-0.933842;-0.908796;-0.878089;-0.841915;-0.800498;-0.754095;-0.702997;-0.647521;-0.588012;-0.524841;-0.458403;-0.389109;-0.317392;-0.243699;-0.168488;-0.0922282;-0.0153937;0.0615366;0.138084;0.213771;0.288127;0.360688;0.431004;0.498635;0.563162;0.624181;0.681313;0.734202;0.782519;0.825964;0.864264;0.897182;0.924514;0.946087;0.96177;0.971462;0.975106;0.972676;0.96419;0.949699;0.929294;0.903101;0.871285;0.834043;0.791607;0.744242;0.692241;0.63593;0.575658;0.511802;0.444759;0.374945;0.302797;0.228763;0.153305;0.0768919;0
0;0.0768438;0.153209;0.22862;0.302608;0.374711;0.44448;0.511482;0.575298;0.635532;0.691808;0.743775;0.791112;0.833521;0.87074;0.902536;0.928712;0.949104;0.963586;0.972067;0.974495;0.970854;0.961167;0.945495;0.923935;0.89662;0.863723;0.825446;0.782029;0.733743;0.680886;0.62379;0.562809;0.498323;0.430734;0.360463;0.287946;0.213637;0.137997;0.061498;-0.0153841;-0.0921704;-0.168383;-0.243546;-0.317194;-0.388865;-0.458116;-0.524513;-0.587644;-0.647115;-0.702557;-0.753623;-0.799996;-0.841388;-0.87754;-0.908226;-0.933257;-0.952477;-0.965764;-0.973038;-0.974252;-0.969399;-0.958509;-0.94165;-0.918927;-0.890482;-0.856491;-0.817166;-0.772752;-0.723527;-0.669795;-0.611893;-0.55018;-0.48504;-0.416881;-0.346125;-0.273213;-0.1986;-0.122751;-0.0461369;0.0307643;0.107474;0.183514;0.258412;0.3317;0.402923;0.471637;0.537413;0.599843;0.658537;0.713131;0.763283;0.808682;0.849045;0.884121;0.913691;0.937571;0.955612;0.967702;0.973766;0.973766;0.967702;0.955612;0.937571;0.913691;0.884121;0.849045;0.808682;0.763283;0.713131;0.658537;0.599843;0.537413;0.471637;0.402923;0.3317;0.258412;0.183514;0.107474;0.0307643;-0.0461369;-0.122751;-0.1986;-0.273213;-0.346125;-0.416881;-0.48504;-0.55018;-0.611893;-0.669795;-0.723527;-0.772752;-0.817166;-0.856491;-0.890482;-0.918927;-0.94165;-0.958509;-0.969399;-0.974252;-0.973038;-0.965764;-0.952477;-0.933257;-0.908226;-0.87754;-0.841388;-0.799996;-0.753623;-0.702557;-0.647115;-0.587644;-0.524513;-0.458116;-0.388865;-0.317194;-0.243546;-0.168383;-0.0921704;-0.0153841;0.061498;0.137997;0.213637;0.287946;0.360463;0.430734;0.498323;0.562809;0.62379;0.680886;0.733743;0.782029;0.825446;0.863723;0.89662;0.923935;0.945495;0.961167;0.970854;0.974495;0.972067;0.963586;0.949104;0.928712;0.902536;0.87074;0.833521;0.791112;0.743775;0.691808;0.635532;0.575298;0.511482;0.44448;0.374711;0.302608;0.22862;0.153209;0.0768438;0
0;0.0767765;0.153075;0.22842;0.302343;0.374382;0.444091;0.511034;0.574794;0.634975;0.691202;0.743124;0.790419;0.832791;0.869977;0.901745;0.927898;0.948273;0.962742;0.971216;0.973641;0.970004;0.960325;0.944667;0.923125;0.895835;0.862966;0.824723;0.781344;0.7331;0.68029;0.623244;0.562316;0.497887;0.430357;0.360147;0.287694;0.21345;0.137876;0.0614442;-0.0153706;-0.0920897;-0.168235;-0.243333;-0.316916;-0.388525;-0.457714;-0.524053;-0.587129;-0.646548;-0.701941;-0.752963;-0.799296;-0.840651;-0.876771;-0.907431;-0.93244;-0.951642;-0.964919;-0.972186;-0.973399;-0.96855;-0.95767;-0.940825;-0.918122;-0.889702;-0.85574;-0.81645;-0.772076;-0.722893;-0.669209;-0.611357;-0.549698;-0.484616;-0.416515;-0.345821;-0.272974;-0.198427;-0.122643;-0.0460965;0.0307374;0.10738;0.183354;0.258186;0.33141;0.40257;0.471224;0.536942;0.599318;0.65796;0.712506;0.762614;0.807974;0.848301;0.883346;0.91289;0.936749;0.954775;0.966855;0.972913;0.972913;0.966855;0.954775;0.936749;0.91289;0.883346;0.848301;0.807974;0.762614;0.712506;0.65796;0.599318;0.536942;0.471224;0.40257;0.33141;0.258186;0.183354;0.10738;0.0307374;-0.0460965;-0.122643;-0.198427;-0.272974;-0.345821;-0.416515;-0.484616;-0.549698;-0.611357;-0.669209;-0.722893;-0.772076;-0.81645;-0.85574;-0.889702;-0.918122;-0.940825;-0.95767;-0.96855;-0.973399;-0.972186;-0.964919;-0.951642;-0.93244;-0.907431;-0.876771;-0.840651;-0.799296;-0.752963;-0.701941;-0.646548;-0.587129;-0.524053;-0.457714;-0.388525;-0.316916;-0.243333;-0.168235;-0.0920897;-0.0153706;0.0614442;0.137876;0.21345;0.287694;0.360147;0.430357;0.497887;0.562316;0.623244;0.68029;0.7331;0.781344;0.824723;0.862966;0.895835;0.923125;0.944667;0.960325;0.970004;0.973641;0.971216;0.962742;0.948273;0.927898;0.901745;0.869977;0.832791;0.790419;0.743124;0.691202;0.634975;0.574794;0.511034;0.444091;0.374382;0.302343;0.22842;0.153075;0.0767765;0
0;0.0766901;0.152903;0.228163;0.302002;0.373961;0.443591;0.510458;0.574147;0.63426;0.690424;0.742287;0.789529;0.831853;0.868998;0.90073;0.926854;0.947205;0.961658;0.970122;0.972545;0.968912;0.959244;0.943603;0.922086;0.894827;0.861995;0.823795;0.780465;0.732275;0.679524;0.622542;0.561683;0.497326;0.429872;0.359741;0.28737;0.21321;0.137721;0.061375;-0.0153533;-0.091986;-0.168046;-0.243059;-0.316559;-0.388087;-0.457199;-0.523463;-0.586468;-0.64582;-0.701151;-0.752115;-0.798396;-0.839705;-0.875784;-0.906409;-0.93139;-0.950571;-0.963832;-0.971091;-0.972303;-0.96746;-0.956591;-0.939766;-0.917089;-0.8887;-0.854777;-0.815531;-0.771206;-0.722079;-0.668455;-0.610669;-0.549079;-0.48407;-0.416047;-0.345432;-0.272667;-0.198203;-0.122505;-0.0460446;0.0307028;0.107259;0.183147;0.257895;0.331037;0.402117;0.470693;0.536338;0.598643;0.65722;0.711704;0.761756;0.807064;0.847346;0.882352;0.911863;0.935695;0.9537;0.965766;0.971818;0.971818;0.965766;0.9537;0.935695;0.911863;0.882352;0.847346;0.807064;0.761756;0.711704;0.65722;0.598643;0.536338;0.470693;0.402117;0.331037;0.257895;0.183147;0.107259;0.0307028;-0.0460446;-0.122505;-0.198203;-0.272667;-0.345432;-0.416047;-0.48407;-0.549079;-0.610669;-0.668455;-0.722079;-0.771206;-0.815531;-0.854777;-0.8887;-0.917089;-0.939766;-0.956591;-0.96746;-0.972303;-0.971091;-0.963832;-0.950571;-0.93139;-0.906409;-0.875784;-0.839705;-0.798396;-0.752115;-0.701151;-0.64582;-0.586468;-0.523463;-0.457199;-0.388087;-0.316559;-0.243059;-0.168046;-0.091986;-0.0153533;0.061375;0.137721;0.21321;0.28737;0.359741;0.429872;0.497326;0.561683;0.622542;0.679524;0.732275;0.780465;0.823795;0.861995;0.894827;0.922086;0.943603;0.959244;0.968912;0.972545;0.970122;0.961658;0.947205;0.926854;0.90073;0.868998;0.831853;0.789529;0.742287;0.690424;0.63426;0.574147;0.510458;0.443591;0.373961;0.302002;0.228163;0.152903;0.0766901;0
0;0.0765845;0.152692;0.227849;0.301587;0.373446;0.44298;0.509756;0.573357;0.633387;0.689474;0.741266;0.788442;0.830709;0.867802;0.899491;0.925578;0.945902;0.960335;0.968787;0.971207;0.967578;0.957924;0.942305;0.920817;0.893595;0.860809;0.822661;0.779391;0.731267;0.678589;0.621685;0.56091;0.496642;0.429281;0.359246;0.286975;0.212916;0.137532;0.0612905;-0.0153322;-0.0918594;-0.167815;-0.242725;-0.316123;-0.387553;-0.45657;-0.522743;-0.585661;-0.644932;-0.700186;-0.75108;-0.797297;-0.838549;-0.874579;-0.905162;-0.930109;-0.949263;-0.962506;-0.969755;-0.970965;-0.966128;-0.955275;-0.938473;-0.915827;-0.887477;-0.853601;-0.814409;-0.770145;-0.721086;-0.667535;-0.609828;-0.548323;-0.483404;-0.415474;-0.344957;-0.272291;-0.19793;-0.122337;-0.0459813;0.0306605;0.107111;0.182895;0.25754;0.330581;0.401564;0.470045;0.5356;0.597819;0.656315;0.710724;0.760708;0.805953;0.84618;0.881138;0.910608;0.934407;0.952388;0.964437;0.970481;0.970481;0.964437;0.952388;0.934407;0.910608;0.881138;0.84618;0.805953;0.760708;0.710724;0.656315;0.597819;0.5356;0.470045;0.401564;0.330581;0.25754;0.182895;0.107111;0.0306605;-0.0459813;-0.122337;-0.19793;-0.272291;-0.344957;-0.415474;-0.483404;-0.548323;-0.609828;-0.667535;-0.721086;-0.770145;-0.814409;-0.853601;-0.887477;-0.915827;-0.938473;-0.955275;-0.966128;-0.970965;-0.969755;-0.962506;-0.949263;-0.930109;-0.905162;-0.874579;-0.838549;-0.797297;-0.75108;-0.700186;-0.644932;-0.585661;-0.522743;-0.45657;-0.387553;-0.316123;-0.242725;-0.167815;-0.0918594;-0.0153322;0.0612905;0.137532;0.212916;0.286975;0.359246;0.429281;0.496642;0.56091;0.621685;0.678589;0.731267;0.779391;0.822661;0.860809;0.893595;0.920817;0.942305;0.957924;0.967578;0.971207;0.968787;0.960335;0.945902;0.925578;0.899491;0.867802;0.830709;0.788442;0.741266;0.689474;0.633387;0.573357;0.509756;0.44298;0.373446;0.301587;0.227849;0.152692;0.0765845;0
0;0.0764599;0.152444;0.227478;0.301096;0.372839;0.44226;0.508926;0.572424;0.632357;0.688352;0.74006;0.787159;0.829357;0.86639;0.898027;0.924072;0.944363;0.958772;0.967211;0.969627;0.966004;0.956366;0.940772;0.919319;0.892141;0.859408;0.821323;0.778123;0.730077;0.677485;0.620674;0.559997;0.495834;0.428582;0.358662;0.286508;0.21257;0.137308;0.0611908;-0.0153072;-0.09171;-0.167542;-0.24233;-0.315609;-0.386923;-0.455827;-0.521892;-0.584708;-0.643882;-0.699047;-0.749858;-0.796;-0.837185;-0.873156;-0.903689;-0.928595;-0.947718;-0.96094;-0.968177;-0.969385;-0.964556;-0.953721;-0.936946;-0.914336;-0.886033;-0.852212;-0.813084;-0.768892;-0.719912;-0.666449;-0.608836;-0.547431;-0.482617;-0.414798;-0.344395;-0.271848;-0.197608;-0.122138;-0.0459065;0.0306107;0.106937;0.182598;0.257121;0.330043;0.40091;0.469281;0.534728;0.596846;0.655247;0.709568;0.75947;0.804642;0.844803;0.879704;0.909126;0.932887;0.950838;0.962868;0.968902;0.968902;0.962868;0.950838;0.932887;0.909126;0.879704;0.844803;0.804642;0.75947;0.709568;0.655247;0.596846;0.534728;0.469281;0.40091;0.330043;0.257121;0.182598;0.106937;0.0306107;-0.0459065;-0.122138;-0.197608;-0.271848;-0.344395;-0.414798;-0.482617;-0.547431;-0.608836;-0.666449;-0.719912;-0.768892;-0.813084;-0.852212;-0.886033;-0.914336;-0.936946;-0.953721;-0.964556;-0.969385;-0.968177;-0.96094;-0.947718;-0.928595;-0.903689;-0.873156;-0.837185;-0.796;-0.749858;-0.699047;-0.643882;-0.584708;-0.521892;-0.455827;-0.386923;-0.315609;-0.24233;-0.167542;-0.09171;-0.0153072;0.0611908;0.137308;0.21257;0.286508;0.358662;0.428582;0.495834;0.559997;0.620674;0.677485;0.730077;0.778123;0.821323;0.859408;0.892141;0.919319;0.940772;0.956366;0.966004;0.969627;0.967211;0.958772;0.944363;0.924072;0.898027;0.86639;0.829357;0.787159;0.74006;0.688352;0.632357;0.572424;0.508926;0.44226;0.372839;0.301096;0.227478;0.152444;0.0764599;0
0;0.0763163;0.152157;0.227051;0.30053;0.372138;0.441429;0.50797;0.571349;0.631169;0.687058;0.738669;0.78568;0.827799;0.864762;0.89634;0.922336;0.942588;0.956971;0.965394;0.967805;0.964189;0.954569;0.939004;0.917592;0.890465;0.857793;0.819779;0.776661;0.728705;0.676212;0.619508;0.558945;0.494902;0.427777;0.357988;0.28597;0.21217;0.13705;0.0610758;-0.0152785;-0.0915376;-0.167227;-0.241875;-0.315016;-0.386196;-0.45497;-0.520912;-0.583609;-0.642673;-0.697734;-0.748449;-0.794504;-0.835612;-0.871515;-0.901991;-0.926851;-0.945938;-0.959134;-0.966358;-0.967564;-0.962744;-0.951929;-0.935186;-0.912619;-0.884368;-0.850611;-0.811556;-0.767447;-0.71856;-0.665197;-0.607692;-0.546403;-0.48171;-0.414019;-0.343748;-0.271338;-0.197237;-0.121908;-0.0458202;0.0305531;0.106736;0.182255;0.256638;0.329423;0.400157;0.468399;0.533724;0.595725;0.654016;0.708235;0.758043;0.80313;0.843216;0.878051;0.907418;0.931134;0.949052;0.961059;0.967081;0.967081;0.961059;0.949052;0.931134;0.907418;0.878051;0.843216;0.80313;0.758043;0.708235;0.654016;0.595725;0.533724;0.468399;0.400157;0.329423;0.256638;0.182255;0.106736;0.0305531;-0.0458202;-0.121908;-0.197237;-0.271338;-0.343748;-0.414019;-0.48171;-0.546403;-0.607692;-0.665197;-0.71856;-0.767447;-0.811556;-0.850611;-0.884368;-0.912619;-0.935186;-0.951929;-0.962744;-0.967564;-0.966358;-0.959134;-0.945938;-0.926851;-0.901991;-0.871515;-0.835612;-0.794504;-0.748449;-0.697734;-0.642673;-0.583609;-0.520912;-0.45497;-0.386196;-0.315016;-0.241875;-0.167227;-0.0915376;-0.0152785;0.0610758;0.13705;0.21217;0.28597;0.357988;0.427777;0.494902;0.558945;0.619508;0.676212;0.728705;0.776661;0.819779;0.857793;0.890465;0.917592;0.939004;0.954569;0.964189;0.967805;0.965394;0.956971;0.942588;0.922336;0.89634;0.864762;0.827799;0.78568;0.738669;0.687058;0.631169;0.571349;0.50797;0.441429;0.372138;0.30053;0.227051;0.152157;0.0763163;0
0;0.0761536;0.151833;0.226567;0.29989;0.371345;0.440488;0.506888;0.570131;0.629823;0.685594;0.737095;0.784006;0.826034;0.862919;0.894429;0.92037;0.940579;0.954931;0.963336;0.965742;0.962134;0.952534;0.937003;0.915636;0.888567;0.855965;0.818032;0.775005;0.727152;0.674771;0.618187;0.557754;0.493847;0.426865;0.357225;0.28536;0.211718;0.136758;0.0609457;-0.0152459;-0.0913425;-0.16687;-0.241359;-0.314345;-0.385373;-0.454001;-0.519802;-0.582366;-0.641303;-0.696246;-0.746854;-0.792811;-0.833831;-0.869658;-0.900069;-0.924875;-0.943922;-0.95709;-0.964298;-0.965501;-0.960692;-0.9499;-0.933192;-0.910673;-0.882483;-0.848798;-0.809826;-0.765812;-0.717028;-0.663779;-0.606397;-0.545238;-0.480684;-0.413136;-0.343016;-0.270759;-0.196817;-0.121648;-0.0457225;0.030488;0.106509;0.181866;0.256091;0.328721;0.399304;0.4674;0.532586;0.594455;0.652622;0.706725;0.756427;0.801418;0.841419;0.87618;0.905484;0.929149;0.947029;0.95901;0.96502;0.96502;0.95901;0.947029;0.929149;0.905484;0.87618;0.841419;0.801418;0.756427;0.706725;0.652622;0.594455;0.532586;0.4674;0.399304;0.328721;0.256091;0.181866;0.106509;0.030488;-0.0457225;-0.121648;-0.196817;-0.270759;-0.343016;-0.413136;-0.480684;-0.545238;-0.606397;-0.663779;-0.717028;-0.765812;-0.809826;-0.848798;-0.882483;-0.910673;-0.933192;-0.9499;-0.960692;-0.965501;-0.964298;-0.95709;-0.943922;-0.924875;-0.900069;-0.869658;-0.833831;-0.792811;-0.746854;-0.696246;-0.641303;-0.582366;-0.519802;-0.454001;-0.385373;-0.314345;-0.241359;-0.16687;-0.0913425;-0.0152459;0.0609457;0.136758;0.211718;0.28536;0.357225;0.426865;0.493847;0.557754;0.618187;0.674771;0.727152;0.775005;0.818032;0.855965;0.888567;0.915636;0.937003;0.952534;0.962134;0.965742;0.963336;0.954931;0.940579;0.92037;0.894429;0.862919;0.826034;0.784006;0.737095;0.685594;0.629823;0.570131;0.506888;0.440488;0.371345;0.29989;0.226567;0.151833;0.0761536;0
