0;0.246392;0.46768;0.641316;0.74961;0.781527;0.733815;0.611336;0.426569;0.19834;-0.0500983;-0.293432;-0.506868;-0.668661;-0.762324;-0.778316;-0.715005;-0.578845;-0.383706;-0.149472;0.0999908;0.339266;0.543974;0.693257;0.771906;0.771906;0.693257;0.543974;0.339266;0.0999908;-0.149472;-0.383706;-0.578845;-0.715005;-0.778316;-0.762324;-0.668661;-0.506868;-0.293432;-0.0500983;0.19834;0.426569;0.611336;0.733815;0.781527;0.74961;0.641316;0.46768;0.246392;0
0;0.234104;0.444356;0.609333;0.712226;0.742551;0.697219;0.580848;0.405296;0.188448;-0.0475999;-0.278798;-0.48159;-0.635314;-0.724306;-0.7395;-0.679347;-0.549977;-0.36457;-0.142018;0.0950041;0.322346;0.516845;0.658684;0.73341;0.73341;0.658684;0.516845;0.322346;0.0950041;-0.142018;-0.36457;-0.549977;-0.679347;-0.7395;-0.724306;-0.635314;-0.48159;-0.278798;-0.0475999;0.188448;0.405296;0.580848;0.697219;0.742551;0.712226;0.609333;0.444356;0.234104;0
0;0.220854;0.419206;0.574846;0.671915;0.700524;0.657757;0.547973;0.382357;0.177782;-0.0449058;-0.263019;-0.454333;-0.599356;-0.683311;-0.697645;-0.640897;-0.518849;-0.343936;-0.13398;0.0896271;0.304102;0.487593;0.621403;0.6919;0.6919;0.621403;0.487593;0.304102;0.0896271;-0.13398;-0.343936;-0.518849;-0.640897;-0.697645;-0.683311;-0.599356;-0.454333;-0.263019;-0.0449058;0.177782;0.382357;0.547973;0.657757;0.700524;0.671915;0.574846;0.419206;0.220854;0
0;0.206697;0.392334;0.537996;0.628843;0.655618;0.615593;0.512846;0.357846;0.166386;-0.0420272;-0.246158;-0.425209;-0.560935;-0.639509;-0.652924;-0.599814;-0.485589;-0.321889;-0.125391;0.0838817;0.284608;0.456337;0.581569;0.647547;0.647547;0.581569;0.456337;0.284608;0.0838817;-0.125391;-0.321889;-0.485589;-0.599814;-0.652924;-0.639509;-0.560935;-0.425209;-0.246158;-0.0420272;0.166386;0.357846;0.512846;0.615593;0.655618;0.628843;0.537996;0.392334;0.206697;0
0;0.19169;0.363849;0.498936;0.583187;0.608018;0.570899;0.475612;0.331866;0.154306;-0.0389759;-0.228286;-0.394337;-0.52021;-0.593079;-0.60552;-0.556265;-0.450334;-0.298519;-0.116288;0.0777916;0.263945;0.423205;0.539346;0.600533;0.600533;0.539346;0.423205;0.263945;0.0777916;-0.116288;-0.298519;-0.450334;-0.556265;-0.60552;-0.593079;-0.52021;-0.394337;-0.228286;-0.0389759;0.154306;0.331866;0.475612;0.570899;0.608018;0.583187;0.498936;0.363849;0.19169;0
0;0.175896;0.333869;0.457826;0.535135;0.55792;0.523859;0.436424;0.304521;0.141592;-0.0357644;-0.209477;-0.361845;-0.477346;-0.544211;-0.555627;-0.510431;-0.413228;-0.273922;-0.106706;0.0713819;0.242197;0.388335;0.494906;0.551051;0.551051;0.494906;0.388335;0.242197;0.0713819;-0.106706;-0.273922;-0.413228;-0.510431;-0.555627;-0.544211;-0.477346;-0.361845;-0.209477;-0.0357644;0.141592;0.304521;0.436424;0.523859;0.55792;0.535135;0.457826;0.333869;0.175896;0
0;0.159378;0.302518;0.414834;0.484883;0.505529;0.474667;0.395442;0.275925;0.128296;-0.032406;-0.189806;-0.327867;-0.432522;-0.493108;-0.503452;-0.4625;-0.374424;-0.248199;-0.0966859;0.0646788;0.219454;0.351868;0.448432;0.499305;0.499305;0.448432;0.351868;0.219454;0.0646788;-0.0966859;-0.248199;-0.374424;-0.4625;-0.503452;-0.493108;-0.432522;-0.327867;-0.189806;-0.032406;0.128296;0.275925;0.395442;0.474667;0.505529;0.484883;0.414834;0.302518;0.159378;0
0;0.142206;0.269923;0.370138;0.43264;0.451061;0.423524;0.352835;0.246196;0.114472;-0.0289144;-0.169355;-0.292541;-0.38592;-0.439978;-0.449207;-0.412668;-0.334082;-0.221457;-0.0862685;0.05771;0.195808;0.313956;0.400116;0.445508;0.445508;0.400116;0.313956;0.195808;0.05771;-0.0862685;-0.221457;-0.334082;-0.412668;-0.449207;-0.439978;-0.38592;-0.292541;-0.169355;-0.0289144;0.114472;0.246196;0.352835;0.423524;0.451061;0.43264;0.370138;0.269923;0.142206;0
0;0.124449;0.236219;0.32392;0.378618;0.394739;0.37064;0.308778;0.215455;0.100179;-0.025304;-0.148209;-0.256012;-0.337732;-0.38504;-0.393117;-0.36114;-0.292367;-0.193805;-0.0754965;0.050504;0.171359;0.274754;0.350155;0.389879;0.389879;0.350155;0.274754;0.171359;0.050504;-0.0754965;-0.193805;-0.292367;-0.36114;-0.393117;-0.38504;-0.337732;-0.256012;-0.148209;-0.025304;0.100179;0.215455;0.308778;0.37064;0.394739;0.378618;0.32392;0.236219;0.124449;0
0;0.106181;0.201544;0.276372;0.323041;0.336795;0.316234;0.263452;0.183828;0.0854735;-0.0215896;-0.126453;-0.218432;-0.288156;-0.32852;-0.335411;-0.308128;-0.24945;-0.165356;-0.0644144;0.0430905;0.146205;0.234423;0.298756;0.332649;0.332649;0.298756;0.234423;0.146205;0.0430905;-0.0644144;-0.165356;-0.24945;-0.308128;-0.335411;-0.32852;-0.288156;-0.218432;-0.126453;-0.0215896;0.0854735;0.183828;0.263452;0.316234;0.336795;0.323041;0.276372;0.201544;0.106181;0
0;0.0874771;0.166041;0.227688;0.266136;0.277467;0.260528;0.217044;0.151446;0.070417;-0.0177865;-0.104178;-0.179955;-0.237396;-0.27065;-0.276327;-0.25385;-0.205508;-0.136228;-0.0530675;0.0355;0.12045;0.193128;0.246129;0.274051;0.274051;0.246129;0.193128;0.12045;0.0355;-0.0530675;-0.136228;-0.205508;-0.25385;-0.276327;-0.27065;-0.237396;-0.179955;-0.104178;-0.0177865;0.070417;0.151446;0.217044;0.260528;0.277467;0.266136;0.227688;0.166041;0.0874771;0
0;0.0684134;0.129856;0.178068;0.208137;0.216999;0.203752;0.169744;0.118441;0.0550711;-0.0139103;-0.0814745;-0.140737;-0.185661;-0.211667;-0.216107;-0.198529;-0.160722;-0.10654;-0.0415026;0.0277635;0.0942008;0.15104;0.19249;0.214328;0.214328;0.19249;0.15104;0.0942008;0.0277635;-0.0415026;-0.10654;-0.160722;-0.198529;-0.216107;-0.211667;-0.185661;-0.140737;-0.0814745;-0.0139103;0.0550711;0.118441;0.169744;0.203752;0.216999;0.208137;0.178068;0.129856;0.0684134;0
0;0.0490685;0.0931375;0.127717;0.149283;0.15564;0.146138;0.121746;0.0849504;0.039499;-0.00997698;-0.0584364;-0.100942;-0.133162;-0.151815;-0.155;-0.142392;-0.115276;-0.0764143;-0.0297671;0.019913;0.0675642;0.108331;0.138061;0.153723;0.153723;0.138061;0.108331;0.0675642;0.019913;-0.0297671;-0.0764143;-0.115276;-0.142392;-0.155;-0.151815;-0.133162;-0.100942;-0.0584364;-0.00997698;0.039499;0.0849504;0.121746;0.146138;0.15564;0.149283;0.127717;0.0931375;0.0490685;0
0;0.029522;0.056036;0.0768406;0.0898161;0.0936403;0.0879236;0.0732485;0.0511103;0.0237645;-0.00600264;-0.0351582;-0.0607315;-0.080117;-0.0913394;-0.0932555;-0.0856699;-0.0693555;-0.0459745;-0.0179093;0.0119806;0.0406499;0.0651774;0.0830641;0.0924875;0.0924875;0.0830641;0.0651774;0.0406499;0.0119806;-0.0179093;-0.0459745;-0.0693555;-0.0856699;-0.0932555;-0.0913394;-0.080117;-0.0607315;-0.0351582;-0.00600264;0.0237645;0.0511103;0.0732485;0.0879236;0.0936403;0.0898161;0.0768406;0.056036;0.029522;0
0;0.00985416;0.0187043;0.0256487;0.0299798;0.0312562;0.0293481;0.0244497;0.0170601;0.00793236;-0.00200362;-0.0117355;-0.0202716;-0.0267423;-0.0304882;-0.0311278;-0.0285958;-0.0231502;-0.0153459;-0.00597797;0.00399901;0.0135685;0.0217556;0.027726;0.0308714;0.0308714;0.027726;0.0217556;0.0135685;0.00399901;-0.00597797;-0.0153459;-0.0231502;-0.0285958;-0.0311278;-0.0304882;-0.0267423;-0.0202716;-0.0117355;-0.00200362;0.00793236;0.0170601;0.0244497;0.0293481;0.0312562;0.0299798;0.0256487;0.0187043;0.00985416;0
0;-0.00985416;-0.0187043;-0.0256487;-0.0299798;-0.0312562;-0.0293481;-0.0244497;-0.0170601;-0.00793236;0.00200362;0.0117355;0.0202716;0.0267423;0.0304882;0.0311278;0.0285958;0.0231502;0.0153459;0.00597797;-0.00399901;-0.0135685;-0.0217556;-0.027726;-0.0308714;-0.0308714;-0.027726;-0.0217556;-0.0135685;-0.00399901;0.00597797;0.0153459;0.0231502;0.0285958;0.0311278;0.0304882;0.0267423;0.0202716;0.0117355;0.00200362;-0.00793236;-0.0170601;-0.0244497;-0.0293481;-0.0312562;-0.0299798;-0.0256487;-0.0187043;-0.00985416;0
0;-0.029522;-0.056036;-0.0768406;-0.0898161;-0.0936403;-0.0879236;-0.0732485;-0.0511103;-0.0237645;0.00600264;0.0351582;0.0607315;0.080117;0.0913394;0.0932555;0.0856699;0.0693555;0.0459745;0.0179093;-0.0119806;-0.0406499;-0.0651774;-0.0830641;-0.0924875;-0.0924875;-0.0830641;-0.0651774;-0.0406499;-0.0119806;0.0179093;0.0459745;0.0693555;0.0856699;0.0932555;0.0913394;0.080117;0.0607315;0.0351582;0.00600264;-0.0237645;-0.0511103;-0.0732485;-0.0879236;-0.0936403;-0.0898161;-0.0768406;-0.056036;-0.029522;0
0;-0.0490685;-0.0931375;-0.127717;-0.149283;-0.15564;-0.146138;-0.121746;-0.0849504;-0.039499;0.00997698;0.0584364;0.100942;0.133162;0.151815;0.155;0.142392;0.115276;0.0764143;0.0297671;-0.019913;-0.0675642;-0.108331;-0.138061;-0.153723;-0.153723;-0.138061;-0.108331;-0.0675642;-0.019913;0.0297671;0.0764143;0.115276;0.142392;0.155;0.151815;0.133162;0.100942;0.0584364;0.00997698;-0.039499;-0.0849504;-0.121746;-0.146138;-0.15564;-0.149283;-0.127717;-0.0931375;-0.0490685;0
0;-0.0684134;-0.129856;-0.178068;-0.208137;-0.216999;-0.203752;-0.169744;-0.118441;-0.0550711;0.0139103;0.0814745;0.140737;0.185661;0.211667;0.216107;0.198529;0.160722;0.10654;0.0415026;-0.0277635;-0.0942008;-0.15104;-0.19249;-0.214328;-0.214328;-0.19249;-0.15104;-0.0942008;-0.0277635;0.0415026;0.10654;0.160722;0.198529;0.216107;0.211667;0.185661;0.140737;0.0814745;0.0139103;-0.0550711;-0.118441;-0.169744;-0.203752;-0.216999;-0.208137;-0.178068;-0.129856;-0.0684134;0
0;-0.0874771;-0.166041;-0.227688;-0.266136;-0.277467;-0.260528;-0.217044;-0.151446;-0.070417;0.0177865;0.104178;0.179955;0.237396;0.27065;0.276327;0.25385;0.205508;0.136228;0.0530675;-0.0355;-0.12045;-0.193128;-0.246129;-0.274051;-0.274051;-0.246129;-0.193128;-0.12045;-0.0355;0.0530675;0.136228;0.205508;0.25385;0.276327;0.27065;0.237396;0.179955;0.104178;0.0177865;-0.070417;-0.151446;-0.217044;-0.260528;-0.277467;-0.266136;-0.227688;-0.166041;-0.0874771;0
0;-0.106181;-0.201544;-0.276372;-0.323041;-0.336795;-0.316234;-0.263452;-0.183828;-0.0854735;0.0215896;0.126453;0.218432;0.288156;0.32852;0.335411;0.308128;0.24945;0.165356;0.0644144;-0.0430905;-0.146205;-0.234423;-0.298756;-0.332649;-0.332649;-0.298756;-0.234423;-0.146205;-0.0430905;0.0644144;0.165356;0.24945;0.308128;0.335411;0.32852;0.288156;0.218432;0.126453;0.0215896;-0.0854735;-0.183828;-0.263452;-0.316234;-0.336795;-0.323041;-0.276372;-0.201544;-0.106181;0
0;-0.124449;-0.236219;-0.32392;-0.378618;-0.394739;-0.37064;-0.308778;-0.215455;-0.100179;0.025304;0.148209;0.256012;0.337732;0.38504;0.393117;0.36114;0.292367;0.193805;0.0754965;-0.050504;-0.171359;-0.274754;-0.350155;-0.389879;-0.389879;-0.350155;-0.274754;-0.171359;-0.050504;0.0754965;0.193805;0.292367;0.36114;0.393117;0.38504;0.337732;0.256012;0.148209;0.025304;-0.100179;-0.215455;-0.308778;-0.37064;-0.394739;-0.378618;-0.32392;-0.236219;-0.124449;0
0;-0.142206;-0.269923;-0.370138;-0.43264;-0.451061;-0.423524;-0.352835;-0.246196;-0.114472;0.0289144;0.169355;0.292541;0.38592;0.439978;0.449207;0.412668;0.334082;0.221457;0.0862685;-0.05771;-0.195808;-0.313956;-0.400116;-0.445508;-0.445508;-0.400116;-0.313956;-0.195808;-0.05771;0.0862685;0.221457;0.334082;0.412668;0.449207;0.439978;0.38592;0.292541;0.169355;0.0289144;-0.114472;-0.246196;-0.352835;-0.423524;-0.451061;-0.43264;-0.370138;-0.269923;-0.142206;0
0;-0.159378;-0.302518;-0.414834;-0.484883;-0.505529;-0.474667;-0.395442;-0.275925;-0.128296;0.032406;0.189806;0.327867;0.432522;0.493108;0.503452;0.4625;0.374424;0.248199;0.0966859;-0.0646788;-0.219454;-0.351868;-0.448432;-0.499305;-0.499305;-0.448432;-0.351868;-0.219454;-0.0646788;0.0966859;0.248199;0.374424;0.4625;0.503452;0.493108;0.432522;0.327867;0.189806;0.032406;-0.128296;-0.275925;-0.395442;-0.474667;-0.505529;-0.484883;-0.414834;-0.302518;-0.159378;0
0;-0.175896;-0.333869;-0.457826;-0.535135;-0.55792;-0.523859;-0.436424;-0.304521;-0.141592;0.0357644;0.209477;0.361845;0.477346;0.544211;0.555627;0.510431;0.413228;0.273922;0.106706;-0.0713819;-0.242197;-0.388335;-0.494906;-0.551051;-0.551051;-0.494906;-0.388335;-0.242197;-0.0713819;0.106706;0.273922;0.413228;0.510431;0.555627;0.544211;0.477346;0.361845;0.209477;0.0357644;-0.141592;-0.304521;-0.436424;-0.523859;-0.55792;-0.535135;-0.457826;-0.333869;-0.175896;0
0;-0.19169;-0.363849;-0.498936;-0.583187;-0.608018;-0.570899;-0.475612;-0.331866;-0.154306;0.0389759;0.228286;0.394337;0.52021;0.593079;0.60552;0.556265;0.450334;0.298519;0.116288;-0.0777916;-0.263945;-0.423205;-0.539346;-0.600533;-0.600533;-0.539346;-0.423205;-0.263945;-0.0777916;0.116288;0.298519;0.450334;0.556265;0.60552;0.593079;0.52021;0.394337;0.228286;0.0389759;-0.154306;-0.331866;-0.475612;-0.570899;-0.608018;-0.583187;-0.498936;-0.363849;-0.19169;0
0;-0.206697;-0.392334;-0.537996;-0.628843;-0.655618;-0.615593;-0.512846;-0.357846;-0.166386;0.0420272;0.246158;0.425209;0.560935;0.639509;0.652924;0.599814;0.485589;0.321889;0.125391;-0.0838817;-0.284608;-0.456337;-0.581569;-0.647547;-0.647547;-0.581569;-0.456337;-0.284608;-0.0838817;0.125391;0.321889;0.485589;0.599814;0.652924;0.639509;0.560935;0.425209;0.246158;0.0420272;-0.166386;-0.357846;-0.512846;-0.615593;-0.655618;-0.628843;-0.537996;-0.392334;-0.206697;0
0;-0.220854;-0.419206;-0.574846;-0.671915;-0.700524;-0.657757;-0.547973;-0.382357;-0.177782;0.0449058;0.263019;0.454333;0.599356;0.683311;0.697645;0.640897;0.518849;0.343936;0.13398;-0.0896271;-0.304102;-0.487593;-0.621403;-0.6919;-0.6919;-0.621403;-0.487593;-0.304102;-0.0896271;0.13398;0.343936;0.518849;0.640897;0.697645;0.683311;0.599356;0.454333;0.263019;0.0449058;-0.177782;-0.382357;-0.547973;-0.657757;-0.700524;-0.671915;-0.574846;-0.419206;-0.220854;0
0;-0.234104;-0.444356;-0.609333;-0.712226;-0.742551;-0.697219;-0.580848;-0.405296;-0.188448;0.0475999;0.278798;0.48159;0.635314;0.724306;0.7395;0.679347;0.549977;0.36457;0.142018;-0.0950041;-0.322346;-0.516845;-0.658684;-0.73341;-0.73341;-0.658684;-0.516845;-0.322346;-0.0950041;0.142018;0.36457;0.549977;0.679347;0.7395;0.724306;0.635314;0.48159;0.278798;0.0475999;-0.188448;-0.405296;-0.580848;-0.697219;-0.742551;-0.712226;-0.609333;-0.444356;-0.234104;0
0;-0.246392;-0.46768;-0.641316;-0.74961;-0.781527;-0.733815;-0.611336;-0.426569;-0.19834;0.0500983;0.293432;0.506868;0.668661;0.762324;0.778316;0.715005;0.578845;0.383706;0.149472;-0.0999908;-0.339266;-0.543974;-0.693257;-0.771906;-0.771906;-0.693257;-0.543974;-0.339266;-0.0999908;0.149472;0.383706;0.578845;0.715005;0.778316;0.762324;0.668661;0.506868;0.293432;0.0500983;-0.19834;-0.426569;-0.611336;-0.733815;-0.781527;-0.74961;-0.641316;-0.46768;-0.246392;0
0;-0.257668;-0.489082;-0.670664;-0.783914;-0.817291;-0.767396;-0.639313;-0.44609;-0.207416;0.052391;0.30686;0.530064;0.69926;0.79721;0.813933;0.747726;0.605334;0.401265;0.156313;-0.104567;-0.354792;-0.568868;-0.724982;-0.80723;-0.80723;-0.724982;-0.568868;-0.354792;-0.104567;0.156313;0.401265;0.605334;0.747726;0.813933;0.79721;0.69926;0.530064;0.30686;0.052391;-0.207416;-0.44609;-0.639313;-0.767396;-0.817291;-0.783914;-0.670664;-0.489082;-0.257668;0
0;-0.267884;-0.508474;-0.697257;-0.814996;-0.849697;-0.797824;-0.664662;-0.463778;-0.21564;0.0544683;0.319027;0.551081;0.726986;0.82882;0.846206;0.777373;0.629336;0.417176;0.16251;-0.108713;-0.368859;-0.591424;-0.753728;-0.839237;-0.839237;-0.753728;-0.591424;-0.368859;-0.108713;0.16251;0.417176;0.629336;0.777373;0.846206;0.82882;0.726986;0.551081;0.319027;0.0544683;-0.21564;-0.463778;-0.664662;-0.797824;-0.849697;-0.814996;-0.697257;-0.508474;-0.267884;0
0;-0.277;-0.525777;-0.720984;-0.84273;-0.878612;-0.824973;-0.68728;-0.47956;-0.222979;0.0563218;0.329884;0.569834;0.751725;0.857024;0.875002;0.803827;0.650751;0.431372;0.168041;-0.112412;-0.381411;-0.611549;-0.779377;-0.867796;-0.867796;-0.779377;-0.611549;-0.381411;-0.112412;0.168041;0.431372;0.650751;0.803827;0.875002;0.857024;0.751725;0.569834;0.329884;0.0563218;-0.222979;-0.47956;-0.68728;-0.824973;-0.878612;-0.84273;-0.720984;-0.525777;-0.277;0
0;-0.284978;-0.54092;-0.741748;-0.867001;-0.903916;-0.848733;-0.707073;-0.493371;-0.2294;0.0579439;0.339384;0.586245;0.773375;0.881706;0.900202;0.826977;0.669493;0.443796;0.17288;-0.11565;-0.392396;-0.629162;-0.801823;-0.892788;-0.892788;-0.801823;-0.629162;-0.392396;-0.11565;0.17288;0.443796;0.669493;0.826977;0.900202;0.881706;0.773375;0.586245;0.339384;0.0579439;-0.2294;-0.493371;-0.707073;-0.848733;-0.903916;-0.867001;-0.741748;-0.54092;-0.284978;0
0;-0.291785;-0.55384;-0.759465;-0.887709;-0.925506;-0.869005;-0.723962;-0.505156;-0.23488;0.0593279;0.34749;0.600248;0.791847;0.902766;0.921703;0.84673;0.685484;0.454396;0.177009;-0.118412;-0.401769;-0.64419;-0.820975;-0.914113;-0.914113;-0.820975;-0.64419;-0.401769;-0.118412;0.177009;0.454396;0.685484;0.84673;0.921703;0.902766;0.791847;0.600248;0.34749;0.0593279;-0.23488;-0.505156;-0.723962;-0.869005;-0.925506;-0.887709;-0.759465;-0.55384;-0.291785;0
0;-0.297392;-0.564484;-0.774061;-0.90477;-0.943293;-0.885706;-0.737875;-0.514864;-0.239394;0.0604681;0.354169;0.611784;0.807065;0.920116;0.939417;0.863003;0.698658;0.463128;0.180411;-0.120688;-0.40949;-0.65657;-0.836753;-0.93168;-0.93168;-0.836753;-0.65657;-0.40949;-0.120688;0.180411;0.463128;0.698658;0.863003;0.939417;0.920116;0.807065;0.611784;0.354169;0.0604681;-0.239394;-0.514864;-0.737875;-0.885706;-0.943293;-0.90477;-0.774061;-0.564484;-0.297392;0
0;-0.301777;-0.572807;-0.785475;-0.918111;-0.957203;-0.898766;-0.748756;-0.522456;-0.242924;0.0613597;0.359391;0.620805;0.818966;0.933683;0.953269;0.875728;0.70896;0.469958;0.183072;-0.122467;-0.415528;-0.666252;-0.849091;-0.945419;-0.945419;-0.849091;-0.666252;-0.415528;-0.122467;0.183072;0.469958;0.70896;0.875728;0.953269;0.933683;0.818966;0.620805;0.359391;0.0613597;-0.242924;-0.522456;-0.748756;-0.898766;-0.957203;-0.918111;-0.785475;-0.572807;-0.301777;0
0;-0.304921;-0.578775;-0.793657;-0.927676;-0.967175;-0.908129;-0.756556;-0.527899;-0.245454;0.0619989;0.363135;0.627272;0.827497;0.94341;0.9632;0.884851;0.716346;0.474853;0.184979;-0.123743;-0.419857;-0.673192;-0.857937;-0.955268;-0.955268;-0.857937;-0.673192;-0.419857;-0.123743;0.184979;0.474853;0.716346;0.884851;0.9632;0.94341;0.827497;0.627272;0.363135;0.0619989;-0.245454;-0.527899;-0.756556;-0.908129;-0.967175;-0.927676;-0.793657;-0.578775;-0.304921;0
0;-0.306809;-0.582357;-0.79857;-0.933418;-0.973161;-0.91375;-0.761239;-0.531166;-0.246974;0.0623827;0.365383;0.631155;0.832619;0.94925;0.969162;0.890328;0.72078;0.477793;0.186124;-0.124509;-0.422456;-0.677359;-0.863247;-0.961181;-0.961181;-0.863247;-0.677359;-0.422456;-0.124509;0.186124;0.477793;0.72078;0.890328;0.969162;0.94925;0.832619;0.631155;0.365383;0.0623827;-0.246974;-0.531166;-0.761239;-0.91375;-0.973161;-0.933418;-0.79857;-0.582357;-0.306809;0
0;-0.307428;-0.583533;-0.800183;-0.935303;-0.975127;-0.915596;-0.762777;-0.532239;-0.247472;0.0625087;0.366121;0.63243;0.834301;0.951167;0.97112;0.892126;0.722236;0.478758;0.1865;-0.124761;-0.423309;-0.678727;-0.864991;-0.963122;-0.963122;-0.864991;-0.678727;-0.423309;-0.124761;0.1865;0.478758;0.722236;0.892126;0.97112;0.951167;0.834301;0.63243;0.366121;0.0625087;-0.247472;-0.532239;-0.762777;-0.915596;-0.975127;-0.935303;-0.800183;-0.583533;-0.307428;0
