0;0.309017;0.587785;0.809017;0.951057;1;0.951057;0.809017;0.587785;0.309017;1.22465e-16;-0.309017;-0.587785;-0.809017;-0.951057;-1;-0.951057;-0.809017;-0.587785;-0.309017;-2.44929e-16;0.309017;0.587785;0.809017;0.951057;1;0.951057;0.809017;0.587785;0.309017;3.67394e-16;-0.309017;-0.587785;-0.809017;-0.951057;-1;-0.951057;-0.809017;-0.587785;-0.309017;
-0.530428;-0.242806;0.0685836;0.37326;0.641399;0.846753;0.969222;0.996816;0.926835;0.766128;0.530428;0.242806;-0.0685836;-0.37326;-0.641399;-0.846753;-0.969222;-0.996816;-0.926835;-0.766128;-0.530428;-0.242806;0.0685836;0.37326;0.641399;0.846753;0.969222;0.996816;0.926835;0.766128;0.530428;0.242806;-0.0685836;-0.37326;-0.641399;-0.846753;-0.969222;-0.996816;-0.926835;-0.766128;
-0.802127;-0.579053;-0.299296;0.00975731;0.317856;0.59484;0.813598;0.952715;0.998573;0.946684;0.802127;0.579053;0.299296;-0.00975731;-0.317856;-0.59484;-0.813598;-0.952715;-0.998573;-0.946684;-0.802127;-0.579053;-0.299296;0.00975731;0.317856;0.59484;0.813598;0.952715;0.998573;0.946684;0.802127;0.579053;0.299296;-0.00975731;-0.317856;-0.59484;-0.813598;-0.952715;-0.998573;-0.946684;
-0.963228;-0.835304;-0.625615;-0.354686;-0.0490379;0.26141;0.54627;0.777656;0.932921;0.996864;0.963228;0.835304;0.625615;0.354686;0.0490379;-0.26141;-0.54627;-0.777656;-0.932921;-0.996864;-0.963228;-0.835304;-0.625615;-0.354686;-0.0490379;0.26141;0.54627;0.777656;0.932921;0.996864;0.963228;0.835304;0.625615;0.354686;0.0490379;-0.26141;-0.54627;-0.777656;-0.932921;-0.996864;
-0.991699;-0.976411;-0.865546;-0.669955;-0.408784;-0.107598;0.20412;0.495857;0.739057;0.909912;0.991699;0.976411;0.865546;0.669955;0.408784;0.107598;-0.20412;-0.495857;-0.739057;-0.909912;-0.991699;-0.976411;-0.865546;-0.669955;-0.408784;-0.107598;0.20412;0.495857;0.739057;0.909912;0.991699;0.976411;0.865546;0.669955;0.408784;0.107598;-0.20412;-0.495857;-0.739057;-0.909912;
-0.883772;-0.983098;-0.986193;-0.892751;-0.711921;-0.461404;-0.16572;0.146185;0.44378;0.697935;0.883772;0.983098;0.986193;0.892751;0.711921;0.461404;0.16572;-0.146185;-0.44378;-0.697935;-0.883772;-0.983098;-0.986193;-0.892751;-0.711921;-0.461404;-0.16572;0.146185;0.44378;0.697935;0.883772;0.983098;0.986193;0.892751;0.711921;0.461404;0.16572;-0.146185;-0.44378;-0.697935;
-0.654438;-0.854594;-0.971097;-0.992542;-0.91683;-0.751372;-0.512365;-0.223204;0.0878062;0.390221;0.654438;0.854594;0.971097;0.992542;0.91683;0.751372;0.512365;0.223204;-0.0878062;-0.390221;-0.654438;-0.854594;-0.971097;-0.992542;-0.91683;-0.751372;-0.512365;-0.223204;0.0878062;0.390221;0.654438;0.854594;0.971097;0.992542;0.91683;0.751372;0.512365;0.223204;-0.0878062;-0.390221;
-0.335367;-0.608718;-0.822484;-0.955739;-0.99544;-0.9377;-0.788172;-0.561492;-0.279849;0.0291875;0.335367;0.608718;0.822484;0.955739;0.99544;0.9377;0.788172;0.561492;0.279849;-0.0291875;-0.335367;-0.608718;-0.822484;-0.955739;-0.99544;-0.9377;-0.788172;-0.561492;-0.279849;0.0291875;0.335367;0.608718;0.822484;0.955739;0.99544;0.9377;0.788172;0.561492;0.279849;-0.0291875;
0.0294677;-0.27941;-0.560937;-0.787556;-0.937083;-0.994882;-0.955295;-0.822197;-0.608617;-0.335461;-0.0294677;0.27941;0.560937;0.787556;0.937083;0.994882;0.955295;0.822197;0.608617;0.335461;0.0294677;-0.27941;-0.560937;-0.787556;-0.937083;-0.994882;-0.955295;-0.822197;-0.608617;-0.335461;-0.0294677;0.27941;0.560937;0.787556;0.937083;0.994882;0.955295;0.822197;0.608617;0.335461;
0.389848;0.087956;-0.222545;-0.511263;-0.749934;-0.915196;-0.990873;-0.969556;-0.853332;-0.653578;-0.389848;-0.087956;0.222545;0.511263;0.749934;0.915196;0.990873;0.969556;0.853332;0.653578;0.389848;0.087956;-0.222545;-0.511263;-0.749934;-0.915196;-0.990873;-0.969556;-0.853332;-0.653578;-0.389848;-0.087956;0.222545;0.511263;0.749934;0.915196;0.990873;0.969556;0.853332;0.653578;
0.696223;0.442822;0.146075;-0.164972;-0.459869;-0.709752;-0.890159;-0.983431;-0.980438;-0.881473;-0.696223;-0.442822;-0.146075;0.164972;0.459869;0.709752;0.890159;0.983431;0.980438;0.881473;0.696223;0.442822;0.146075;-0.164972;-0.459869;-0.709752;-0.890159;-0.983431;-0.980438;-0.881473;-0.696223;-0.442822;-0.146075;0.164972;0.459869;0.709752;0.890159;0.983431;0.980438;0.881473;
0.906524;0.736405;0.494201;0.203622;-0.106889;-0.406937;-0.667151;-0.86206;-0.972585;-0.987906;-0.906524;-0.736405;-0.494201;-0.203622;0.106889;0.406937;0.667151;0.86206;0.972585;0.987906;0.906524;0.736405;0.494201;0.203622;-0.106889;-0.406937;-0.667151;-0.86206;-0.972585;-0.987906;-0.906524;-0.736405;-0.494201;-0.203622;0.106889;0.406937;0.667151;0.86206;0.972585;0.987906;
0.991938;0.928402;0.773987;0.54381;0.2604;-0.0484994;-0.352651;-0.622283;-0.831002;-0.958376;-0.991938;-0.928402;-0.773987;-0.54381;-0.2604;0.0484994;0.352651;0.622283;0.831002;0.958376;0.991938;0.928402;0.773987;0.54381;0.2604;-0.0484994;-0.352651;-0.622283;-0.831002;-0.958376;-0.991938;-0.928402;-0.773987;-0.54381;-0.2604;0.0484994;0.352651;0.622283;0.831002;0.958376;
0.940859;0.992524;0.947035;0.808843;0.591476;0.316212;0.00999382;-0.297202;-0.575306;-0.797095;-0.940859;-0.992524;-0.947035;-0.808843;-0.591476;-0.316212;-0.00999382;0.297202;0.575306;0.797095;0.940859;0.992524;0.947035;0.808843;0.591476;0.316212;0.00999382;-0.297202;-0.575306;-0.797095;-0.940859;-0.992524;-0.947035;-0.808843;-0.591476;-0.316212;-0.00999382;0.297202;0.575306;0.797095;
0.76046;0.920096;0.989667;0.962362;0.840855;0.637039;0.370865;0.0683879;-0.240783;-0.526385;-0.76046;-0.920096;-0.989667;-0.962362;-0.840855;-0.637039;-0.370865;-0.0683879;0.240783;0.526385;0.76046;0.920096;0.989667;0.962362;0.840855;0.637039;0.370865;0.0683879;-0.240783;-0.526385;-0.76046;-0.920096;-0.989667;-0.962362;-0.840855;-0.637039;-0.370865;-0.0683879;0.240783;0.526385;
0.306019;0.582377;0.801729;0.942601;0.991206;0.942784;0.802076;0.582855;0.30658;0.000295189;-0.306019;-0.582377;-0.801729;-0.942601;-0.991206;-0.942784;-0.802076;-0.582855;-0.30658;-0.000295189;0.306019;0.582377;0.801729;0.942601;0.991206;0.942784;0.802076;0.582855;0.30658;0.000295189;-0.306019;-0.582377;-0.801729;-0.942601;-0.991206;-0.942784;-0.802076;-0.582855;-0.30658;-0.000295189;
-0.0586338;0.24983;0.533838;0.765591;0.922402;0.988922;0.95864;0.834519;0.62871;0.361358;0.0586338;-0.24983;-0.533838;-0.765591;-0.922402;-0.988922;-0.95864;-0.834519;-0.62871;-0.361358;-0.0586338;0.24983;0.533838;0.765591;0.922402;0.988922;0.95864;0.834519;0.62871;0.361358;0.0586338;-0.24983;-0.533838;-0.765591;-0.922402;-0.988922;-0.95864;-0.834519;-0.62871;-0.361358;
-0.414821;-0.116705;0.192836;0.4835;0.726836;0.899025;0.98321;0.971152;0.864031;0.672332;0.414821;0.116705;-0.192836;-0.4835;-0.726836;-0.899025;-0.98321;-0.971152;-0.864031;-0.672332;-0.414821;-0.116705;0.192836;0.4835;0.726836;0.899025;0.98321;0.971152;0.864031;0.672332;0.414821;0.116705;-0.192836;-0.4835;-0.726836;-0.899025;-0.98321;-0.971152;-0.864031;-0.672332;
-0.713574;-0.466787;-0.174306;0.135236;0.431541;0.685603;0.872554;0.974093;0.980281;0.890513;0.713574;0.466787;0.174306;-0.135236;-0.431541;-0.685603;-0.872554;-0.974093;-0.980281;-0.890513;-0.713574;-0.466787;-0.174306;0.135236;0.431541;0.685603;0.872554;0.974093;0.980281;0.890513;0.713574;0.466787;0.174306;-0.135236;-0.431541;-0.685603;-0.872554;-0.974093;-0.980281;-0.890513;
-0.913876;-0.752295;-0.517075;-0.23124;0.0772305;0.378141;0.642037;0.843085;0.961607;0.985999;0.913876;0.752295;0.517075;0.23124;-0.0772305;-0.378141;-0.642037;-0.843085;-0.961607;-0.985999;-0.913876;-0.752295;-0.517075;-0.23124;0.0772305;0.378141;0.642037;0.843085;0.961607;0.985999;0.913876;0.752295;0.517075;0.23124;-0.0772305;-0.378141;-0.642037;-0.843085;-0.961607;-0.985999;
-0.988291;-0.934042;-0.788363;-0.565514;-0.287308;0.0190211;0.323489;0.596291;0.810724;0.945798;0.988291;0.934042;0.788363;0.565514;0.287308;-0.0190211;-0.323489;-0.596291;-0.810724;-0.945798;-0.988291;-0.934042;-0.788363;-0.565514;-0.287308;0.0190211;0.323489;0.596291;0.810724;0.945798;0.988291;0.934042;0.788363;0.565514;0.287308;-0.0190211;-0.323489;-0.596291;-0.810724;-0.945798;
-0.926725;-0.98715;-0.950946;-0.821657;-0.611938;-0.342318;-0.0391901;0.267774;0.548527;0.775586;0.926725;0.98715;0.950946;0.821657;0.611938;0.342318;0.0391901;-0.267774;-0.548527;-0.775586;-0.926725;-0.98715;-0.950946;-0.821657;-0.611938;-0.342318;-0.0391901;0.267774;0.548527;0.775586;0.926725;0.98715;0.950946;0.821657;0.611938;0.342318;0.0391901;-0.267774;-0.548527;-0.775586;
-0.737796;-0.904459;-0.982587;-0.964532;-0.852063;-0.656187;-0.39608;-0.0972011;0.211192;0.498913;0.737796;0.904459;0.982587;0.964532;0.852063;0.656187;0.39608;0.0972011;-0.211192;-0.498913;-0.737796;-0.904459;-0.982587;-0.964532;-0.852063;-0.656187;-0.39608;-0.0972011;0.211192;0.498913;0.737796;0.904459;0.982587;0.964532;0.852063;0.656187;0.39608;0.0972011;-0.211192;-0.498913;
-0.447622;-0.697488;-0.879079;-0.974619;-0.974757;-0.879479;-0.698111;-0.448408;-0.154811;0.15394;0.447622;0.697488;0.879079;0.974619;0.974757;0.879479;0.698111;0.448408;0.154811;-0.15394;-0.447622;-0.697488;-0.879079;-0.974619;-0.974757;-0.879479;-0.698111;-0.448408;-0.154811;0.15394;0.447622;0.697488;0.879079;0.974619;0.974757;0.879479;0.698111;0.448408;0.154811;-0.15394;
-0.0962169;-0.394835;-0.654804;-0.850677;-0.963279;-0.981589;-0.903814;-0.737567;-0.499122;-0.21182;0.0962169;0.394835;0.654804;0.850677;0.963279;0.981589;0.903814;0.737567;0.499122;0.21182;-0.0962169;-0.394835;-0.654804;-0.850677;-0.963279;-0.981589;-0.903814;-0.737567;-0.499122;-0.21182;0.0962169;0.394835;0.654804;0.850677;0.963279;0.981589;0.903814;0.737567;0.499122;0.21182;
0.268031;-0.0382236;-0.340737;-0.609896;-0.819355;-0.948609;-0.985007;-0.924986;-0.77442;-0.548049;-0.268031;0.0382236;0.340737;0.609896;0.819355;0.948609;0.985007;0.924986;0.77442;0.548049;0.268031;-0.0382236;-0.340737;-0.609896;-0.819355;-0.948609;-0.985007;-0.924986;-0.77442;-0.548049;-0.268031;0.0382236;0.340737;0.609896;0.819355;0.948609;0.985007;0.924986;0.77442;0.548049;
0.595021;0.323251;0.0198382;-0.285516;-0.562922;-0.785225;-0.930665;-0.985005;-0.942926;-0.808546;-0.595021;-0.323251;-0.0198382;0.285516;0.562922;0.785225;0.930665;0.985005;0.942926;0.808546;0.595021;0.323251;0.0198382;-0.285516;-0.562922;-0.785225;-0.930665;-0.985005;-0.942926;-0.808546;-0.595021;-0.323251;-0.0198382;0.285516;0.562922;0.785225;0.930665;0.985005;0.942926;0.808546;
0.83983;0.639876;0.377287;0.0777672;-0.229366;-0.514046;-0.748409;-0.909512;-0.981585;-0.957574;-0.83983;-0.639876;-0.377287;-0.0777672;0.229366;0.514046;0.748409;0.909512;0.981585;0.957574;0.83983;0.639876;0.377287;0.0777672;-0.229366;-0.514046;-0.748409;-0.909512;-0.981585;-0.957574;-0.83983;-0.639876;-0.377287;-0.0777672;0.229366;0.514046;0.748409;0.909512;0.981585;0.957574;
0.968885;0.868164;0.682462;0.429956;0.135362;-0.172481;-0.463441;-0.709036;-0.885226;-0.974764;-0.968885;-0.868164;-0.682462;-0.429956;-0.135362;0.172481;0.463441;0.709036;0.885226;0.974764;0.968885;0.868164;0.682462;0.429956;0.135362;-0.172481;-0.463441;-0.709036;-0.885226;-0.974764;-0.968885;-0.868164;-0.682462;-0.429956;-0.135362;0.172481;0.463441;0.709036;0.885226;0.974764;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
