0;0.309017;0.587785;0.809017;0.951057;1;0.951057;0.809017;0.587785;0.309017;1.22465e-16;-0.309017;-0.587785;-0.809017;-0.951057;-1;-0.951057;-0.809017;-0.587785;-0.309017;-2.44929e-16;0.309017;0.587785;0.809017;0.951057;1;0.951057;0.809017;0.587785;0.309017;3.67394e-16;-0.309017;-0.587785;-0.809017;-0.951057;-1;-0.951057;-0.809017;-0.587785;-0.309017;
-0.813436;-0.596448;-0.00618336;0.303436;0.583353;0.806167;0.950068;1.00097;0.953889;0.813436;0.593358;0.315197;0.00618336;-0.303436;-0.583353;-0.806167;-0.950068;-1.00097;-0.953889;-0.813436;-0.593358;-0.315197;-0.00618336;0.303436;0.583353;0.806167;0.950068;1.00097;0.953889;0.813436;0.593358;0.315197;0.00618336;-0.303436;-0.583353;-0.806167;-0.950068;-1.00097;-0.953889;-0.813436;
-0.955294;-0.815606;-0.60235;-0.00927956;0.300637;0.581125;0.804728;0.949559;1.00144;0.955294;0.815637;0.596139;0.318287;0.00927956;-0.300637;-0.581125;-0.804728;-0.949559;-1.00144;-0.955294;-0.815637;-0.596139;-0.318287;-0.00927956;0.300637;0.581125;0.804728;0.949559;1.00144;0.955294;0.815637;0.596139;0.318287;0.00927956;-0.300637;-0.581125;-0.804728;-0.949559;-1.00144;-0.955294;
-1.0019;-0.956691;-0.817738;-0.608281;-0.0123787;0.297832;0.578889;0.80328;0.94904;1.0019;0.95669;0.817832;0.598918;0.321378;0.0123787;-0.297832;-0.578889;-0.80328;-0.94904;-1.0019;-0.95669;-0.817832;-0.598918;-0.321378;-0.0123787;0.297832;0.578889;0.80328;0.94904;1.0019;0.95669;0.817832;0.598918;0.321378;0.0123787;-0.297832;-0.578889;-0.80328;-0.94904;-1.0019;
-0.948511;-1.00235;-0.95808;-0.819833;-0.61424;-0.0154808;0.295021;0.576645;0.801822;0.948511;1.00235;0.958079;0.820021;0.601693;0.324468;0.0154808;-0.295021;-0.576645;-0.801822;-0.948511;-1.00235;-0.958079;-0.820021;-0.601693;-0.324468;-0.0154808;0.295021;0.576645;0.801822;0.948511;1.00235;0.958079;0.820021;0.601693;0.324468;0.0154808;-0.295021;-0.576645;-0.801822;-0.948511;
-0.572133;-0.798879;-0.947425;-1.00323;-0.960839;-0.823905;-0.626244;-0.0216938;0.289383;0.572133;0.798879;0.947425;1.00323;0.960832;0.824381;0.607234;0.330647;0.0216938;-0.289383;-0.572133;-0.798879;-0.947425;-1.00323;-0.960832;-0.824381;-0.607234;-0.330647;-0.0216938;0.289383;0.572133;0.798879;0.947425;1.00323;0.960832;0.824381;0.607234;0.330647;0.0216938;-0.289383;-0.572133;
-0.286556;-0.569866;-0.797393;-0.946867;-1.00365;-0.962208;-0.825882;-0.63229;-0.0248045;0.286556;0.569866;0.797393;0.946867;1.00365;0.962197;0.826553;0.61;0.333737;0.0248045;-0.286556;-0.569866;-0.797393;-0.946867;-1.00365;-0.962197;-0.826553;-0.61;-0.333737;-0.0248045;0.286556;0.569866;0.797393;0.946867;1.00365;0.962197;0.826553;0.61;0.333737;0.0248045;-0.286556;
0.0279181;-0.283723;-0.56759;-0.795899;-0.946299;-1.00407;-0.963571;-0.827818;-0.638365;-0.0279181;0.283723;0.56759;0.795899;0.946299;1.00407;0.963553;0.828718;0.612763;0.336826;0.0279181;-0.283723;-0.56759;-0.795899;-0.946299;-1.00407;-0.963553;-0.828718;-0.612763;-0.336826;-0.0279181;0.283723;0.56759;0.795899;0.946299;1.00407;0.963553;0.828718;0.612763;0.336826;0.0279181;
0.339915;0.0310345;-0.280884;-0.565307;-0.794395;-0.945721;-1.00447;-0.964929;-0.829712;-0.644469;-0.0310345;0.280884;0.565307;0.794395;0.945721;1.00447;0.964902;0.830878;0.615522;0.339915;0.0310345;-0.280884;-0.565307;-0.794395;-0.945721;-1.00447;-0.964902;-0.830878;-0.615522;-0.339915;-0.0310345;0.280884;0.565307;0.794395;0.945721;1.00447;0.964902;0.830878;0.615522;0.339915;
0.835179;0.621031;0.346092;0.0372756;-0.27519;-0.560718;-0.791359;-0.944536;-1.00525;-0.967628;-0.833375;-0.656768;-0.0372756;0.27519;0.560718;0.791359;0.944536;1.00526;0.967574;0.835179;0.621031;0.346092;0.0372756;-0.27519;-0.560718;-0.791359;-0.944536;-1.00526;-0.967574;-0.835179;-0.621031;-0.346092;-0.0372756;0.27519;0.560718;0.791359;0.944536;1.00526;0.967574;0.835179;
0.968898;0.837321;0.623781;0.349181;0.0404003;-0.272335;-0.558411;-0.789827;-0.943929;-1.00563;-0.968971;-0.835141;-0.662963;-0.0404003;0.272335;0.558411;0.789827;0.943929;1.00563;0.968898;0.837321;0.623781;0.349181;0.0404003;-0.272335;-0.558411;-0.789827;-0.943929;-1.00563;-0.968898;-0.837321;-0.623781;-0.349181;-0.0404003;0.272335;0.558411;0.789827;0.943929;1.00563;0.968898;
1.006;0.970214;0.839456;0.626527;0.352268;0.0435277;-0.269474;-0.556097;-0.788286;-0.943312;-1.006;-0.970309;-0.836862;-0.669188;-0.0435277;0.269474;0.556097;0.788286;0.943312;1.006;0.970214;0.839456;0.626527;0.352268;0.0435277;-0.269474;-0.556097;-0.788286;-0.943312;-1.006;-0.970214;-0.839456;-0.626527;-0.352268;-0.0435277;0.269474;0.556097;0.788286;0.943312;1.006;
0.942685;1.00636;0.971521;0.841585;0.629269;0.355356;0.0466577;-0.266608;-0.553775;-0.786736;-0.942685;-1.00635;-0.971643;-0.838539;-0.675445;-0.0466577;0.266608;0.553775;0.786736;0.942685;1.00636;0.971521;0.841585;0.629269;0.355356;0.0466577;-0.266608;-0.553775;-0.786736;-0.942685;-1.00636;-0.971521;-0.841585;-0.629269;-0.355356;-0.0466577;0.266608;0.553775;0.786736;0.942685;
0.785176;0.942048;1.00671;0.972821;0.843708;0.632008;0.358443;0.0497903;-0.263736;-0.551446;-0.785176;-0.942048;-1.0067;-0.972974;-0.84017;-0.681733;-0.0497903;0.263736;0.551446;0.785176;0.942048;1.00671;0.972821;0.843708;0.632008;0.358443;0.0497903;-0.263736;-0.551446;-0.785176;-0.942048;-1.00671;-0.972821;-0.843708;-0.632008;-0.358443;-0.0497903;0.263736;0.551446;0.785176;
0.257976;0.546764;0.78203;0.940745;1.00737;0.975394;0.847936;0.637476;0.364615;0.0560634;-0.257976;-0.546764;-0.78203;-0.940746;-1.00737;-0.975628;-0.843291;-0.694404;-0.0560634;0.257976;0.546764;0.78203;0.940745;1.00737;0.975394;0.847936;0.637476;0.364615;0.0560634;-0.257976;-0.546764;-0.78203;-0.940745;-1.00737;-0.975394;-0.847936;-0.637476;-0.364615;-0.0560634;0.257976;
-0.0592038;0.255088;0.544411;0.780443;0.940079;1.00769;0.976669;0.850041;0.640205;0.367701;0.0592038;-0.255088;-0.544411;-0.780443;-0.940079;-1.00768;-0.976951;-0.84478;-0.700787;-0.0592038;0.255088;0.544411;0.780443;0.940079;1.00769;0.976669;0.850041;0.640205;0.367701;0.0592038;-0.255088;-0.544411;-0.780443;-0.940079;-1.00769;-0.976669;-0.850041;-0.640205;-0.367701;-0.0592038;
-0.370786;-0.0623467;0.252195;0.542051;0.778846;0.939403;1.008;0.977935;0.852139;0.64293;0.370786;0.0623467;-0.252195;-0.542051;-0.778846;-0.939403;-1.00799;-0.978273;-0.84622;-0.707203;-0.0623467;0.252195;0.542051;0.778846;0.939403;1.008;0.977935;0.852139;0.64293;0.370786;0.0623467;-0.252195;-0.542051;-0.778846;-0.939403;-1.008;-0.977935;-0.852139;-0.64293;-0.370786;
-0.645651;-0.37387;-0.0654922;0.249297;0.539683;0.777241;0.938717;1.00831;0.979193;0.854231;0.645651;0.37387;0.0654922;-0.249297;-0.539683;-0.777241;-0.938717;-1.00829;-0.979593;-0.84761;-0.713651;-0.0654922;0.249297;0.539683;0.777241;0.938717;1.00831;0.979193;0.854231;0.645651;0.37387;0.0654922;-0.249297;-0.539683;-0.777241;-0.938717;-1.00831;-0.979193;-0.854231;-0.645651;
